iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
IND,Asia,India,,10667736,13203,13709,153470,131,150.143,7730.219,9.567,9.934,111.21,0.095,0.109,0.91,,,,,,,,,781752,191766871,138.961,0.566,746000,0.541,0.018,54.4,samples tested,1615504,1615504,,33303,198743,0.12,0.12,,144,68.98,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10676838,9102,13573.571,153587,117,147.286,7736.815,6.596,9.836,111.295,0.085,0.107,0.91,,,,,,,,,570246,192337117,139.374,0.413,749154,0.543,0.018,55.2,samples tested,2023809,2023809,,408305,224251,0.15,0.15,,163,68.98,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10689527,12689,13412.571,153724,137,143.714,7746.009,9.195,9.719,111.394,0.099,0.104,0.92,,,,,,,,,725577,193062694,139.9,0.526,751410,0.544,0.018,56,samples tested,2029480,2029480,,5671,193521,0.15,0.15,,140,67.13,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10701193,11666,12901.429,153847,123,139.714,7754.463,8.454,9.349,111.483,0.089,0.101,0.92,,,,,,,,,550426,193613120,140.299,0.399,720882,0.522,0.018,55.9,samples tested,2355979,2355979,,326499,221356,0.17,0.17,,160,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10720048,18855,13517.143,154010,163,139.714,7768.126,13.663,9.795,111.601,0.118,0.101,0.93,,,,,,,,,725653,194338773,140.825,0.526,712999,0.517,0.019,52.7,samples tested,2928053,2928053,,572074,269217,0.21,0.21,,195,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10733130,13082,13349.429,154147,137,137.571,7777.606,9.48,9.673,111.7,0.099,0.1,0.93,,,,,,,,,742306,195081079,141.363,0.538,704722,0.511,0.019,52.8,samples tested,3500027,3500027,,571974,301348,0.25,0.25,,218,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10746174,13044,13091.571,154274,127,133.571,7787.058,9.452,9.487,111.792,0.092,0.097,0.93,,,,,,,,,756329,195837408,141.911,0.548,693184,0.502,0.019,52.9,samples tested,3744334,3744334,,244307,308876,0.27,0.27,,224,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,31-01-2021,10757610,11436,12839.143,154392,118,131.714,7795.345,8.287,9.304,111.878,0.086,0.095,0.93,,,,,,,,,750964,196588372,142.455,0.544,688786,0.499,0.019,53.6,samples tested,3758843,3758843,,14509,306191,0.27,0.27,,222,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10766245,8635,12772.429,154486,94,128.429,7801.602,6.257,9.255,111.946,0.068,0.093,0.93,,,,,,,,,504263,197092635,142.82,0.365,679360,0.492,0.019,53.2,samples tested,3950156,3950156,,191313,275192,0.29,0.29,,199,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10777284,11039,12536.714,154596,110,124.571,7809.601,7.999,9.085,112.026,0.08,0.09,0.94,,,,,,,,,659422,197752057,143.298,0.478,669909,0.485,0.019,53.4,samples tested,4138918,4138918,,188762,301348,0.3,0.3,,218,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10790183,12899,12712.857,154703,107,122.286,7818.948,9.347,9.212,112.103,0.078,0.089,0.94,,,,,,,,,721121,198473178,143.821,0.523,694294,0.503,0.018,54.6,samples tested,4449552,4449552,,310634,299082,0.32,0.32,,217,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10802591,12408,11791.857,154823,120,116.143,7827.94,8.991,8.545,112.19,0.087,0.084,0.95,,,,,,,,,742841,199216019,144.359,0.538,696749,0.505,0.017,59.1,samples tested,4959445,4959445,,509893,290199,0.36,0.36,,210,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10814304,11713,11596.286,154918,95,110.143,7836.427,8.488,8.403,112.259,0.069,0.08,0.95,,,,,,,,,715776,199931795,144.878,0.519,692959,0.502,0.017,59.8,samples tested,5416849,5416849,,457404,273832,0.39,0.39,,198,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10826363,12059,11455.571,154996,78,103.143,7845.166,8.738,8.301,112.316,0.057,0.075,0.95,,,,,,,,,740794,200672589,145.414,0.537,690740,0.501,0.017,60.3,samples tested,5775322,5775322,,358473,290141,0.42,0.42,,210,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10838194,11831,11512,155080,84,98.286,7853.739,8.573,8.342,112.376,0.061,0.071,0.96,,,,,,,,,695789,201368378,145.919,0.504,682858,0.495,0.017,59.3,samples tested,5812362,5812362,,37040,293360,0.42,0.42,,213,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10847304,9110,11579.857,155158,78,96,7860.34,6.601,8.391,112.433,0.057,0.07,0.96,,,,,,,,,532236,201900614,146.304,0.386,686854,0.498,0.017,59.3,samples tested,6259008,6259008,,446646,329836,0.45,0.45,,239,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10858371,11067,11583.857,155252,94,93.714,7868.36,8.02,8.394,112.501,0.068,0.068,0.97,,,,,,,,,687138,202587752,146.802,0.498,690814,0.501,0.017,59.6,samples tested,6611561,6611561,,352553,353235,0.48,0.48,,256,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10871294,12923,11587.286,155360,108,93.857,7877.724,9.364,8.397,112.579,0.078,0.068,0.98,,,,,,,,,736903,203324655,147.336,0.534,693068,0.502,0.017,59.8,samples tested,7017114,7017114,,405553,366795,0.51,0.51,,266,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10880603,9309,11144.571,155447,87,89.143,7884.47,6.746,8.076,112.642,0.063,0.065,0.98,,,,,,,,,699185,204023840,147.843,0.507,686832,0.498,0.016,61.6,samples tested,7505010,7505010,,487896,363652,0.54,0.54,,264,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10892746,12143,11206,155550,103,90.286,7893.269,8.799,8.12,112.717,0.075,0.065,0.99,,,,,,,,,765944,204789784,148.398,0.555,693998,0.503,0.016,61.9,samples tested,7967647,7967647,,462637,364400,0.58,0.58,,264,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10904940,12194,11225.286,155642,92,92.286,7902.105,8.836,8.134,112.784,0.067,0.067,1,,,,,,,,,743614,205533398,148.937,0.539,694401,0.503,0.016,61.9,samples tested,8052454,8044786,7668,84807,325305,0.58,0.58,0,236,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10916589,11649,11199.286,155732,90,93.143,7910.547,8.441,8.115,112.849,0.065,0.067,1.01,,,,,,,,,697114,206230512,149.442,0.505,694591,0.503,0.016,62,samples tested,,,,,353179,,,,256,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10925710,9121,11200.857,155813,81,93.571,7917.156,6.609,8.117,112.908,0.059,0.068,1.01,,,,,,,,,486122,206716634,149.794,0.352,688003,0.499,0.016,61.4,samples tested,8516771,8418653,98118,,322538,0.62,0.61,0.01,234,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10937320,11610,11278.429,155913,100,94.429,7925.569,8.413,8.173,112.98,0.072,0.068,1.02,,,,,,,,,615664,207332298,150.24,0.446,677792,0.491,0.017,60.1,samples tested,8857341,8641002,216339,340570,320826,0.64,0.63,0.02,232,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10950201,12881,11272.429,156014,101,93.429,7934.903,9.334,8.168,113.053,0.073,0.068,1.03,,,,,,,,,644931,207977229,150.708,0.467,664653,0.482,0.017,59,samples tested,9186757,8844641,342116,329416,309949,0.67,0.64,0.02,225,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10963394,13193,11827.286,156111,97,94.857,7944.463,9.56,8.57,113.124,0.07,0.069,1.04,,,,,,,,,726562,208703791,151.234,0.526,668564,0.484,0.018,56.5,samples tested,9846523,9381591,464932,659766,334502,0.71,0.68,0.03,242,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10977387,13993,12091.571,156212,101,94.571,7954.603,10.14,8.762,113.197,0.073,0.069,1.05,,,,,,,,,771071,209474862,151.793,0.559,669297,0.485,0.018,55.4,samples tested,10449942,9693000,756942,603419,354614,0.76,0.7,0.05,257,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10991651,14264,12387.286,156302,90,94.286,7964.939,10.336,8.976,113.262,0.065,0.068,1.06,,,,,,,,,786618,210261480,152.363,0.57,675440,0.489,0.018,54.5,samples tested,10838323,9964383,873940,388381,397981,0.79,0.72,0.06,288,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11005850,14199,12751.571,156385,83,93.286,7975.228,10.289,9.24,113.322,0.06,0.068,1.06,,,,,,,,,670050,210931530,152.848,0.486,671574,0.487,0.019,52.7,samples tested,11085173,10124531,960642,246850,400080,0.8,0.73,0.07,290,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11016434,10584,12960.571,156463,78,92.857,7982.898,7.67,9.392,113.379,0.057,0.067,1.07,,,,,,,,,620216,211551746,153.298,0.449,690730,0.501,0.019,53.3,samples tested,11424094,10308552,1115542,338921,415332,0.83,0.75,0.08,301,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11030176,13742,13265.143,156567,104,93.429,7992.856,9.958,9.612,113.454,0.075,0.068,1.07,,,,,,,,,678685,212230431,153.79,0.492,699733,0.507,0.019,52.7,samples tested,11907392,10585757,1321635,483298,435722,0.86,0.77,0.1,316,61.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11046914,16738,13816.143,156705,138,98.714,8004.985,12.129,10.012,113.554,0.1,0.072,1.08,,,,,,,,,805844,213036275,154.374,0.584,722721,0.524,0.019,52.3,samples tested,12366633,10884879,1481754,459241,454268,0.9,0.79,0.11,329,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11063491,16577,14299.571,156825,120,102,8016.997,12.012,10.362,113.641,0.087,0.074,1.09,,,,,,,,,793383,213829658,154.949,0.575,732267,0.531,0.02,51.2,samples tested,13067047,11206188,1860859,700414,460075,0.95,0.81,0.13,333,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11079979,16488,14656,156938,113,103.714,8028.945,11.948,10.62,113.723,0.082,0.075,1.09,,,,,,,,,831807,214661465,155.551,0.603,740943,0.537,0.02,50.6,samples tested,13756940,11552857,2204083,689893,472428,1,0.84,0.16,342,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11096731,16752,15011.429,157051,113,107,8041.084,12.139,10.878,113.805,0.082,0.078,1.09,,,,,,,,,773918,215435383,156.112,0.561,739129,0.536,0.02,49.2,samples tested,14242547,11788669,2453878,485607,486318,1.03,0.85,0.18,352,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,28-02-2021,11112241,15510,15198.714,157157,106,110.286,8052.323,11.239,11.014,113.882,0.077,0.08,1.09,,,,,,,,,795723,216231106,156.689,0.577,757082,0.549,0.02,49.8,samples tested,14301266,11845075,2456191,58719,459442,1.04,0.86,0.18,333,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11124527,12286,15441.857,157248,91,112.143,8061.226,8.903,11.19,113.947,0.066,0.081,1.09,,,,,,,,,627668,216858774,157.144,0.455,758147,0.549,0.02,49.1,samples tested,14854136,12256337,2597799,552870,490006,1.08,0.89,0.19,355,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11139516,14989,15620,157346,98,111.286,8072.087,10.862,11.319,114.018,0.071,0.081,1.09,,,,,,,,,759283,217618057,157.694,0.55,769661,0.558,0.02,49.3,samples tested,15620749,12906771,2713978,766613,530480,1.13,0.94,0.2,384,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11156923,17407,15715.571,157435,89,104.286,8084.701,12.614,11.388,114.083,0.064,0.076,1.09,,,,,,,,,785220,218403277,158.263,0.569,766715,0.556,0.02,48.8,samples tested,16616048,13739121,2876927,995299,607059,1.2,1,0.21,440,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11173761,16838,15752.857,157548,113,103.286,8096.903,12.201,11.415,114.165,0.082,0.075,1.09,,,,,,,,,775631,219178908,158.825,0.562,764179,0.554,0.021,48.5,samples tested,18005503,14796835,3208668,1389455,705494,1.3,1.07,0.23,511,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11192045,18284,16009.429,157656,108,102.571,8110.152,13.249,11.601,114.243,0.078,0.074,1.1,,,,,,,,,761834,219940742,159.377,0.552,754182,0.547,0.021,47.1,samples tested,19497704,15996683,3501021,1492201,820109,1.41,1.16,0.25,594,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11210799,18754,16295.429,157756,100,100.714,8123.742,13.59,11.808,114.316,0.072,0.073,1.1,,,,,,,,,751935,220692677,159.922,0.545,751042,0.544,0.022,46.1,samples tested,20922344,17168303,3754041,1424640,954257,1.52,1.24,0.27,691,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11229398,18599,16736.714,157853,97,99.429,8137.219,13.477,12.128,114.386,0.07,0.072,1.09,,,,,,,,,737830,221430507,160.456,0.535,742772,0.538,0.023,44.4,samples tested,20989010,17227903,3761107,66666,955392,1.52,1.25,0.27,692,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11244786,15388,17179.857,157930,77,97.429,8148.37,11.151,12.449,114.442,0.056,0.071,1.09,,,,,,,,,,,,,,,,,,23008733,18943283,4065450,2019723,1164942,1.67,1.37,0.29,844,63.43,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11262707,17921,17598.714,158063,133,102.429,8161.356,12.986,12.753,114.538,0.096,0.074,,,,,,,,,,,,,,,,,,,24367906,20004227,4363679,1359173,1249594,1.77,1.45,0.32,906,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,10-03-2021,11285561,22854,18376.857,158189,126,107.714,8177.917,16.561,13.317,114.629,0.091,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
